
"08/08/2025","OTT","Modificado","4882","","","","","M+ LALIGA TV","M+ LALIGA","","","","","",""
"08/08/2025","DIFUSION","Modificado","4833","","","","","M+ LALIGA TV 2","M+ LALIGA 2","","","","","",""
"08/08/2025","DIFUSION","Modificado","4834","","","","","M+ LALIGA TV 3","M+ LALIGA 3","","","","","",""
"08/08/2025","DIFUSION","Modificado","4835","","","","","M+ LALIGA TV 4","M+ LALIGA 4","","","","","",""
"08/08/2025","DIFUSION","Modificado","4882","","","","","M+ LALIGA TV","M+ LALIGA","","","","","",""
"14/08/2025","DIFUSION","Añadido","5355","","5355","","MCOPA","","Primera Federación","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/MCOPA","","http://01coparey-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"27/08/2025","OTT","Modificado","5254","","","","","","","","","","","SD","HD"
"27/08/2025","DIFUSION","Modificado","5254","","","","","","","","","","","SD","HD"
"28/08/2025","OTT","Añadido","5355","","5355","","MCOPA","","Primera Federación","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/MCOPA","","http://01coparey-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"05/09/2025","OTT","Modificado","5252","","","","","M+ Wéstern","M+ Cómic","","","","","",""
"05/09/2025","DIFUSION","Modificado","5252","","","","","M+ Wéstern","M+ Cómic","","","","","",""
"09/09/2025","OTT","Eliminado","4955","4955","","MVCIVA","","M+ Vacaciones","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/MVCIVA","","http://1popup-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD",""
"09/09/2025","OTT","Eliminado","5252","5252","","MWEST","","M+ Cómic","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/MWEST","","http://02popup-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD",""
"09/09/2025","DIFUSION","Añadido","4570","","4570","","CHAP5","","M+ Liga de Campeones 6","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP5","","http://06campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"09/09/2025","DIFUSION","Añadido","4572","","4572","","CHAP6","","M+ Liga de Campeones 7","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP6","","http://07campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"09/09/2025","DIFUSION","Añadido","4574","","4574","","CHAP7","","M+ Liga de Campeones 8","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP7","","http://08campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"09/09/2025","DIFUSION","Añadido","4578","","4578","","CHAP8","","M+ Liga de Campeones 9","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP8","","http://09campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"09/09/2025","DIFUSION","Modificado","4955","","","MVCIVA","MSANSE","M+ Vacaciones","M+ San Sebastián","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/MVCIVA","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/MSANSE","","","",""
"09/09/2025","DIFUSION","Añadido","5003","","5003","","CHAP9","","M+ Liga de Campeones 10","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP9","","http://10campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"09/09/2025","DIFUSION","Añadido","5007","","5007","","CHAP10","","M+ Liga de Campeones 11","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP10","","http://11campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"09/09/2025","DIFUSION","Añadido","5017","","5017","","CHAP11","","M+ Liga de Campeones 12","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP11","","http://12campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"09/09/2025","DIFUSION","Añadido","5021","","5021","","CHAP12","","M+ Liga de Campeones 13","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP12","","http://13campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","SD"
"09/09/2025","DIFUSION","Modificado","5252","","","MWEST","MCOMIC","","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/MWEST","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/MCOMIC","","","",""
"10/09/2025","OTT","Añadido","4570","","4570","","CHAP5","","M+ Liga de Campeones 6","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP5","","http://06campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"10/09/2025","OTT","Añadido","4572","","4572","","CHAP6","","M+ Liga de Campeones 7","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP6","","http://07campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"10/09/2025","OTT","Añadido","4574","","4574","","CHAP7","","M+ Liga de Campeones 8","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP7","","http://08campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"10/09/2025","OTT","Añadido","4578","","4578","","CHAP8","","M+ Liga de Campeones 9","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP8","","http://09campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"10/09/2025","OTT","Añadido","4955","","4955","","MSANSE","","M+ San Sebastián","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/MSANSE","","http://1popup-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"10/09/2025","OTT","Añadido","5003","","5003","","CHAP9","","M+ Liga de Campeones 10","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP9","","http://10campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"10/09/2025","OTT","Añadido","5007","","5007","","CHAP10","","M+ Liga de Campeones 11","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP10","","http://11campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"10/09/2025","OTT","Añadido","5017","","5017","","CHAP11","","M+ Liga de Campeones 12","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP11","","http://12campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"10/09/2025","OTT","Añadido","5021","","5021","","CHAP12","","M+ Liga de Campeones 13","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/CHAP12","","http://13campeones-dash-movistarplus.emisiondof6.com/manifest.mpd","","SD"
"10/09/2025","OTT","Añadido","5252","","5252","","MCOMIC","","M+ Cómic","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/MCOMIC","","http://02popup-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"23/09/2025","DIFUSION","Añadido","5479","","5479","","VEO7","","Veo7","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/VEO7","","http://veo7-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"24/09/2025","OTT","Añadido","5479","","5479","","VEO7","","Veo7","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/VEO7","","http://veo7-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"26/09/2025","OTT","Modificado","4508","","","","","","","","","","","SD","HD"
"26/09/2025","DIFUSION","Modificado","4508","","","","","","","","","","","SD","HD"
"30/09/2025","OTT","Modificado","4955","","","","","M+ San Sebastián","M+ Terror","","","","","",""
"30/09/2025","OTT","Modificado","5252","","","","","M+ Cómic","M+ Romance","","","","","",""
"30/09/2025","DIFUSION","Modificado","4955","","","","","M+ San Sebastián","M+ Terror","","","","","",""
"30/09/2025","DIFUSION","Modificado","5252","","","","","M+ Cómic","M+ Romance","","","","","",""
"03/10/2025","DIFUSION","Añadido","5482","","5482","","BBCLIF","","BBC Lifestyle","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/BBCLIF","","","",""
"03/10/2025","DIFUSION","Añadido","5485","","5485","","BBCEAR","","BBC Earth","","https://estatico.emisiondof6.com/recorte/m-NEONEGR/wpmarcaficha/BBCEAR","","http://earthbbc-dash-movistarplus.emisiondof6.com/manifest.mpd","",""
"04/10/2025","DIFUSION","Modificado","5482","","","","","","","","","","","",""
"04/10/2025","DIFUSION","Modificado","5485","","","","","","","","","","","",""
"05/10/2025","DIFUSION","Modificado","5482","","","","","","","","","","","",""
"05/10/2025","DIFUSION","Modificado","5485","","","","","","","","","","","",""
"06/10/2025","DIFUSION","Modificado","5482","","","","","","","","","","http://lifebbc-dash-movistarplus.emisiondof6.com/manifest.mpd","","HD"
"06/10/2025","DIFUSION","Modificado","5485","","","","","","","","","","","","HD"
